,Order Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit_Range
3106,14-12-20,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,266.352,6,0.6,292.9872,High_profit
3107,14-12-20,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,56.328,3,0.6,26.7558,Low_Profit
3108,14-12-20,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,Central,Technology,Accessories,39.264,3,0.2,4.908,Low_Profit
3109,14-12-20,Same Day,DB-13060,Consumer,United States,Skokie,Illinois,Central,Office Supplies,Art,95.232,6,0.2,24.9984,Low_Profit
3111,14-12-20,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,73.85,1,0.0,2.2155,Low_Profit
3112,14-12-20,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Supplies,25.71,3,0.0,6.6846,Low_Profit
3113,14-12-20,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,17.28,6,0.0,8.1216,Low_Profit
3115,15-12-20,Standard Class,PL-18925,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,22.77,3,0.0,9.7911,Low_Profit
3116,15-12-20,Standard Class,SS-20140,Corporate,United States,Oak Park,Illinois,Central,Office Supplies,Art,10.192,7,0.2,1.0192,Low_Profit
3117,15-12-20,Standard Class,KM-16660,Consumer,United States,Inglewood,California,West,Office Supplies,Paper,22.83,3,0.0,10.7301,Low_Profit
3118,15-12-20,Standard Class,KM-16660,Consumer,United States,Inglewood,California,West,Office Supplies,Appliances,54.32,4,0.0,16.296,Low_Profit
3119,15-12-20,Standard Class,KM-16660,Consumer,United States,Inglewood,California,West,Technology,Phones,196.776,3,0.2,14.7582,Low_Profit
3120,16-12-20,Second Class,AY-10555,Corporate,United States,Oceanside,California,West,Furniture,Chairs,81.568,2,0.2,9.1764,Low_Profit
3121,16-12-20,Second Class,AY-10555,Corporate,United States,Oceanside,California,West,Furniture,Chairs,97.184,2,0.2,6.074,Low_Profit
3122,16-12-20,Second Class,AY-10555,Corporate,United States,Oceanside,California,West,Office Supplies,Binders,24.32,5,0.2,8.208,Low_Profit
3123,16-12-20,Second Class,AY-10555,Corporate,United States,Oceanside,California,West,Furniture,Furnishings,18.96,2,0.0,7.584,Low_Profit
3124,16-12-20,Standard Class,AR-10510,Consumer,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,10.8,5,0.0,5.184,Low_Profit
3125,16-12-20,Standard Class,RD-19810,Home Office,United States,Rochester,New York,East,Office Supplies,Binders,33.376,4,0.2,10.43,Low_Profit
3126,16-12-20,Second Class,RB-19465,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,13.36,2,0.0,6.4128,Low_Profit
3127,16-12-20,Second Class,RB-19465,Home Office,United States,Los Angeles,California,West,Office Supplies,Storage,158.9,5,0.0,7.945,Low_Profit
3128,16-12-20,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,West,Office Supplies,Binders,5.984,2,0.2,2.244,Low_Profit
3129,16-12-20,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,West,Technology,Accessories,189.95,5,0.0,45.588,Medium_profit
3130,16-12-20,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,West,Technology,Accessories,149.95,5,0.0,31.4895,Medium_profit
3131,16-12-20,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,West,Office Supplies,Art,29.95,5,0.0,8.6855,Low_Profit
3132,16-12-20,Second Class,KM-16225,Corporate,United States,Sunnyvale,California,West,Office Supplies,Labels,44.4,3,0.0,22.2,Low_Profit
3133,17-12-20,Second Class,LC-17140,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,66.284,2,0.8,178.9668,Medium_profit
3134,17-12-20,Standard Class,LC-17140,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,15.24,5,0.2,5.1435,Low_Profit
3135,17-12-20,Standard Class,LC-17140,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,13.23,3,0.0,6.0858,Low_Profit
3136,17-12-20,First Class,HR-14770,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,11.808,2,0.2,4.2804,Low_Profit
3137,17-12-20,Standard Class,VF-21715,Home Office,United States,Columbus,Indiana,Central,Office Supplies,Paper,28.16,4,0.0,13.2352,Low_Profit
3141,17-12-20,Standard Class,CA-12310,Corporate,United States,Anaheim,California,West,Office Supplies,Supplies,13.98,1,0.0,3.6348,Low_Profit
3142,17-12-20,Standard Class,AT-10735,Consumer,United States,New York City,New York,East,Office Supplies,Storage,166.72,2,0.0,41.68,Medium_profit
3143,17-12-20,Standard Class,AT-10735,Consumer,United States,New York City,New York,East,Office Supplies,Binders,24.816,3,0.2,8.3754,Low_Profit
3144,17-12-20,Standard Class,AT-10735,Consumer,United States,New York City,New York,East,Furniture,Furnishings,124.36,2,0.0,27.3592,Low_Profit
3145,17-12-20,Standard Class,DP-13105,Corporate,United States,Eau Claire,Wisconsin,Central,Office Supplies,Storage,32.56,2,0.0,8.4656,Low_Profit
3146,18-12-20,Second Class,RA-19915,Consumer,United States,Encinitas,California,West,Office Supplies,Binders,46.672,2,0.2,16.3352,Low_Profit
3147,18-12-20,Second Class,RA-19915,Consumer,United States,Encinitas,California,West,Furniture,Bookcases,119.833,1,0.15,12.6882,Low_Profit
3148,18-12-20,Second Class,RA-19915,Consumer,United States,Encinitas,California,West,Technology,Accessories,119.98,2,0.0,57.5904,Medium_profit
3149,18-12-20,Standard Class,DJ-13630,Consumer,United States,New York City,New York,East,Office Supplies,Art,38.82,6,0.0,17.469,Low_Profit
3152,18-12-20,Standard Class,DJ-13630,Consumer,United States,New York City,New York,East,Office Supplies,Art,3.2,2,0.0,1.376,Low_Profit
3153,18-12-20,Standard Class,DB-13660,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,18.96,2,0.0,8.532,Low_Profit
3154,18-12-20,First Class,EP-13915,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,6.63,3,0.0,1.7901,Low_Profit
3155,18-12-20,First Class,EP-13915,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,Low_Profit
3156,18-12-20,First Class,EP-13915,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,32.4,5,0.0,15.552,Low_Profit
3157,18-12-20,Standard Class,AH-10030,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,18.704,7,0.2,2.338,Low_Profit
3158,18-12-20,First Class,AG-10330,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,12.672,9,0.2,1.4256,Low_Profit
3159,18-12-20,Standard Class,TT-21460,Home Office,United States,San Francisco,California,West,Office Supplies,Art,5.76,2,0.0,1.6704,Low_Profit
3160,18-12-20,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,East,Office Supplies,Binders,7.236,3,0.7,6.03,Low_Profit
3161,18-12-20,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,East,Office Supplies,Fasteners,4.824,3,0.2,1.7487,Low_Profit
3162,18-12-20,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,East,Office Supplies,Paper,91.36,5,0.2,29.692,Low_Profit
3163,18-12-20,Standard Class,BP-11290,Consumer,United States,Columbus,Ohio,East,Office Supplies,Appliances,130.112,2,0.2,13.0112,Low_Profit
3164,18-12-20,Standard Class,HE-14800,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,99.95,5,0.0,22.9885,Low_Profit
3165,18-12-20,Standard Class,HE-14800,Corporate,United States,Milwaukee,Wisconsin,Central,Technology,Accessories,29.34,3,0.0,10.8558,Low_Profit
3166,19-12-20,Second Class,MM-17920,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,36.672,2,0.2,11.46,Low_Profit
3168,19-12-20,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,West,Furniture,Furnishings,13.36,5,0.2,4.008,Low_Profit
3169,19-12-20,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,West,Office Supplies,Storage,78.256,2,0.2,17.6076,Low_Profit
3170,19-12-20,Standard Class,TS-21505,Consumer,United States,Parker,Colorado,West,Furniture,Bookcases,102.018,7,0.7,183.6324,Medium_profit
3171,20-12-20,Standard Class,DK-13225,Corporate,United States,Rochester,New York,East,Office Supplies,Paper,6.48,1,0.0,3.1104,Low_Profit
3172,20-12-20,Standard Class,DK-13225,Corporate,United States,Rochester,New York,East,Office Supplies,Binders,6.984,1,0.2,2.3571,Low_Profit
3173,20-12-20,Standard Class,DK-13150,Corporate,United States,New York City,New York,East,Office Supplies,Paper,279.9,5,0.0,137.151,Medium_profit
3174,20-12-20,Standard Class,DK-13150,Corporate,United States,New York City,New York,East,Office Supplies,Binders,50.352,3,0.2,17.6232,Low_Profit
3175,20-12-20,Standard Class,DK-13150,Corporate,United States,New York City,New York,East,Office Supplies,Paper,34.02,3,0.0,16.6698,Low_Profit
3176,21-12-20,Standard Class,BN-11515,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,6.63,3,0.0,1.7901,Low_Profit
3177,21-12-20,Standard Class,BN-11515,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,5.88,2,0.0,1.7052,Low_Profit
3179,21-12-20,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,East,Technology,Phones,281.97,3,0.0,78.9516,Medium_profit
3180,21-12-20,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,East,Office Supplies,Supplies,69.5,5,0.0,20.155,Low_Profit
3181,21-12-20,Standard Class,DB-13210,Consumer,United States,Paterson,New Jersey,East,Office Supplies,Paper,166.44,3,0.0,79.8912,Medium_profit
3182,21-12-20,First Class,BD-11635,Consumer,United States,Bowling Green,Kentucky,South,Technology,Accessories,71.0,4,0.0,27.69,Low_Profit
3183,21-12-20,Standard Class,SE-20110,Consumer,United States,Costa Mesa,California,West,Office Supplies,Storage,124.36,2,0.0,33.5772,Medium_profit
3184,21-12-20,Second Class,PK-19075,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Binders,23.88,6,0.0,11.2236,Low_Profit
3185,21-12-20,Same Day,RB-19465,Home Office,United States,Fremont,Nebraska,Central,Furniture,Furnishings,15.92,2,0.0,7.0048,Low_Profit
3188,22-12-20,Second Class,JP-15520,Consumer,United States,Port Orange,Florida,South,Office Supplies,Envelopes,7.824,1,0.2,2.934,Low_Profit
3189,22-12-20,First Class,TP-21130,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,199.95,5,0.0,63.984,Medium_profit
3191,22-12-20,First Class,TP-21130,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,84.99,1,0.0,30.5964,Medium_profit
3193,22-12-20,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Art,4.17,3,0.0,1.0842,Low_Profit
3194,22-12-20,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,West,Technology,Phones,67.04,4,0.2,6.704,Low_Profit
3195,22-12-20,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Storage,37.32,3,0.0,10.4496,Low_Profit
3196,22-12-20,Standard Class,JM-15655,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Labels,18.45,5,0.0,8.6715,Low_Profit
3197,22-12-20,First Class,SK-19990,Consumer,United States,Toledo,Ohio,East,Office Supplies,Binders,1.641,1,0.7,1.3128,Low_Profit
3200,22-12-20,Second Class,JG-15310,Corporate,United States,Providence,Rhode Island,East,Furniture,Bookcases,220.98,1,0.0,50.8254,Medium_profit
3201,22-12-20,Standard Class,AG-10330,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,25.92,5,0.2,9.072,Low_Profit
3202,22-12-20,Standard Class,AG-10330,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,6.33,5,0.8,9.8115,Low_Profit
3203,22-12-20,Standard Class,AG-10330,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,75.88,5,0.2,26.558,Low_Profit
3204,22-12-20,Standard Class,SR-20425,Home Office,United States,Tuscaloosa,Alabama,South,Furniture,Chairs,141.96,2,0.0,35.49,Medium_profit
3205,22-12-20,Second Class,AG-10330,Consumer,United States,Mesa,Arizona,West,Furniture,Tables,182.55,2,0.5,135.087,Medium_profit
3208,22-12-20,Standard Class,CM-12190,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Storage,31.16,2,0.0,7.79,Low_Profit
3210,22-12-20,Standard Class,JL-15130,Consumer,United States,Jackson,Tennessee,South,Technology,Accessories,46.864,2,0.2,7.6154,Low_Profit
3211,22-12-20,Standard Class,JL-15130,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Storage,26.16,3,0.2,1.962,Low_Profit
3212,22-12-20,Standard Class,JL-15130,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Art,23.128,7,0.2,2.891,Low_Profit
3213,22-12-20,Standard Class,JL-15130,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Appliances,59.24,5,0.2,16.291,Low_Profit
3214,23-12-20,Same Day,GZ-14470,Consumer,United States,San Francisco,California,West,Office Supplies,Art,13.48,4,0.0,5.9312,Low_Profit
3215,23-12-20,Standard Class,FM-14215,Corporate,United States,Middletown,Connecticut,East,Furniture,Furnishings,181.95,3,0.0,38.2095,Medium_profit
3216,23-12-20,Second Class,MM-17920,Consumer,United States,College Station,Texas,Central,Office Supplies,Paper,28.672,8,0.2,10.3936,Low_Profit
3217,23-12-20,Second Class,MM-17920,Consumer,United States,College Station,Texas,Central,Office Supplies,Appliances,29.312,8,0.8,74.7456,Medium_profit
3218,23-12-20,Standard Class,DK-12985,Consumer,United States,Hendersonville,Tennessee,South,Furniture,Furnishings,72.704,4,0.2,19.0848,Low_Profit
3219,23-12-20,Standard Class,DK-12985,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Art,12.264,7,0.2,1.0731,Low_Profit
3220,23-12-20,Standard Class,DK-12985,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Storage,218.352,3,0.2,54.588,Medium_profit
3221,23-12-20,Second Class,MF-18250,Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Storage,62.04,4,0.0,17.3712,Low_Profit
3224,23-12-20,Second Class,MF-18250,Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Paper,44.96,2,0.0,20.6816,Low_Profit
3225,23-12-20,Second Class,MF-18250,Corporate,United States,Little Rock,Arkansas,South,Office Supplies,Envelopes,182.94,3,0.0,85.9818,Medium_profit
3226,23-12-20,Second Class,JB-15400,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Binders,13.84,4,0.8,22.144,Low_Profit
3227,23-12-20,Second Class,JB-15400,Corporate,United States,Rockford,Illinois,Central,Office Supplies,Paper,175.872,4,0.2,63.7536,Medium_profit
3228,23-12-20,Standard Class,JB-16045,Home Office,United States,Danbury,Connecticut,East,Furniture,Furnishings,27.46,2,0.0,9.8856,Low_Profit
3229,24-12-20,Standard Class,RF-19840,Consumer,United States,New York City,New York,East,Office Supplies,Appliances,35.91,3,0.0,9.6957,Low_Profit
3230,24-12-20,Standard Class,AR-10540,Consumer,United States,New York City,New York,East,Office Supplies,Binders,17.88,3,0.2,5.5875,Low_Profit
3232,24-12-20,Standard Class,HG-15025,Consumer,United States,Oceanside,New York,East,Furniture,Chairs,271.764,2,0.1,48.3136,Medium_profit
3233,24-12-20,Standard Class,HG-15025,Consumer,United States,Oceanside,New York,East,Office Supplies,Binders,14.376,3,0.2,4.8519,Low_Profit
3234,24-12-20,Standard Class,AC-10615,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,37.93,1,0.0,6.8274,Low_Profit
3236,24-12-20,Standard Class,CS-12355,Consumer,United States,Lafayette,Louisiana,South,Furniture,Chairs,232.88,4,0.0,60.5488,Medium_profit
3238,24-12-20,First Class,RM-19675,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,90.48,3,0.2,33.93,Medium_profit
3239,24-12-20,Standard Class,JL-15175,Home Office,United States,Chandler,Arizona,West,Furniture,Furnishings,8.544,4,0.2,1.9224,Low_Profit
3241,24-12-20,First Class,NS-18505,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,264.32,2,0.2,19.824,Low_Profit
3242,24-12-20,Standard Class,DP-13105,Corporate,United States,Meridian,Idaho,West,Office Supplies,Binders,21.312,3,0.2,7.992,Low_Profit
3243,24-12-20,Standard Class,NC-18535,Corporate,United States,New Bedford,Massachusetts,East,Office Supplies,Paper,19.44,3,0.0,9.3312,Low_Profit
3244,24-12-20,Standard Class,NC-18535,Corporate,United States,New Bedford,Massachusetts,East,Office Supplies,Binders,12.3,5,0.0,6.15,Low_Profit
3245,25-12-20,Standard Class,CV-12805,Corporate,United States,New York City,New York,East,Furniture,Furnishings,41.96,2,0.0,10.9096,Low_Profit
3246,25-12-20,Standard Class,RA-19285,Consumer,United States,New York City,New York,East,Furniture,Bookcases,191.984,2,0.2,4.7996,Low_Profit
3247,25-12-20,Second Class,JW-15955,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Storage,95.94,3,0.0,9.594,Low_Profit
3249,25-12-20,Standard Class,SV-20935,Consumer,United States,Fairfield,Ohio,East,Technology,Accessories,158.928,7,0.2,41.7186,Medium_profit
3250,25-12-20,Standard Class,SV-20935,Consumer,United States,Fairfield,Ohio,East,Office Supplies,Binders,13.023,1,0.7,10.4184,Low_Profit
3251,25-12-20,Standard Class,SV-20935,Consumer,United States,Fairfield,Ohio,East,Furniture,Tables,273.06,2,0.4,104.673,Medium_profit
3252,25-12-20,Standard Class,SV-20935,Consumer,United States,Fairfield,Ohio,East,Office Supplies,Fasteners,39.312,13,0.2,12.7764,Low_Profit
3253,25-12-20,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,South,Office Supplies,Paper,96.08,2,0.0,46.1184,Medium_profit
3254,25-12-20,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,South,Office Supplies,Fasteners,3.62,2,0.0,1.1946,Low_Profit
3256,25-12-20,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,South,Technology,Phones,90.48,2,0.0,23.5248,Low_Profit
3257,25-12-20,Standard Class,FH-14365,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,153.552,3,0.2,51.8238,Medium_profit
3258,25-12-20,Standard Class,FH-14365,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,270.62,2,0.0,2.7062,Low_Profit
3259,25-12-20,Standard Class,GD-14590,Corporate,United States,Everett,Washington,West,Office Supplies,Binders,3.856,1,0.2,1.3978,Low_Profit
3260,25-12-20,Standard Class,GA-14725,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,39.582,9,0.8,59.373,Medium_profit
3261,25-12-20,Standard Class,GA-14725,Consumer,United States,Dallas,Texas,Central,Office Supplies,Supplies,44.688,7,0.2,5.0274,Low_Profit
3262,25-12-20,Standard Class,GA-14725,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,31.744,2,0.2,2.3808,Low_Profit
